Hourly measurement data supplied by UK-air on 08/02/2024,,,,,,,,,,,,,,,
All Data GMT hour ending,,,,,,,,,,,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,,,,,,,,,,,
Site Name,,Bristol Temple Way,,,,,,,,,,,,,
Latitude,,51.457968,,,,,,,,,,,,,
Longitude,,-2.583975,,,,,,,,,,,,,
Site Type,,Urban Traffic,,,,,,,,,,,,,
Zone,,South West,,,,,,,,,,,,,
Agglomeration,,Bristol Urban Area,,,,,,,,,,,,,
Local Authority,,Bristol,,,,,,,,,,,,,
Date,Time,Nitric oxide,Status,Nitrogen dioxide,Status,Nitrogen oxides as nitrogen dioxide,Status,PM10 particulate matter (Hourly measured),Status,Modelled Wind Direction,Status,Modelled Wind Speed,Status,Modelled Temperature,Status
2/10/2023,7:00:00,129.53125,V ugm-3,46.81352,V ugm-3,245.42534,V ugm-3,28.986,V ugm-3 (Ref.eq),219.7,N deg,3,N ms-1,-1.2,N degC
2/10/2023,8:00:00,131.72351,V ugm-3,45.2609,V ugm-3,247.23414,V ugm-3,27.054,V ugm-3 (Ref.eq),221.1,N deg,3.4,N ms-1,-1.1,N degC
2/10/2023,9:00:00,165.67223,V ugm-3,57.65726,V ugm-3,311.68447,V ugm-3,31.885,V ugm-3 (Ref.eq),219,N deg,3.6,N ms-1,-0.2,N degC
2/10/2023,10:00:00,93.45292,V ugm-3,67.7181,V ugm-3,211.01058,V ugm-3,28.02,V ugm-3 (Ref.eq),224.2,N deg,3.8,N ms-1,1.3,N degC
2/10/2023,11:00:00,54.2741,V ugm-3,66.00672,V ugm-3,149.22584,V ugm-3,29.952,V ugm-3 (Ref.eq),237.4,N deg,4.1,N ms-1,3.3,N degC
2/10/2023,12:00:00,7.89214,V ugm-3,26.88325,V ugm-3,38.98436,V ugm-3,26.087,V ugm-3 (Ref.eq),244.4,N deg,3.8,N ms-1,4.8,N degC
2/10/2023,13:00:00,4.85429,V ugm-3,20.87883,V ugm-3,28.32197,V ugm-3,22.223,V ugm-3 (Ref.eq),268.1,N deg,4.6,N ms-1,7.1,N degC
2/10/2023,14:00:00,4.29057,V ugm-3,18.4112,V ugm-3,24.98997,V ugm-3,20.29,V ugm-3 (Ref.eq),271.5,N deg,4.6,N ms-1,8.2,N degC
2/10/2023,15:00:00,3.69552,V ugm-3,19.94238,V ugm-3,25.60877,V ugm-3,7.73,V ugm-3 (Ref.eq),253.3,N deg,3.5,N ms-1,7.7,N degC
2/10/2023,16:00:00,3.19444,V ugm-3,21.23431,V ugm-3,26.13237,V ugm-3,8.696,V ugm-3 (Ref.eq),237.7,N deg,2.7,N ms-1,6.9,N degC
2/10/2023,17:00:00,5.44933,V ugm-3,33.10403,V ugm-3,41.45956,V ugm-3,12.561,V ugm-3 (Ref.eq),242.1,N deg,2.8,N ms-1,6.9,N degC
2/10/2023,18:00:00,3.88343,V ugm-3,27.46065,V ugm-3,33.41516,V ugm-3,10.628,V ugm-3 (Ref.eq),256.2,N deg,3.5,N ms-1,7,N degC
2/10/2023,19:00:00,2.59939,V ugm-3,23.81269,V ugm-3,27.79837,V ugm-3,8.696,V ugm-3 (Ref.eq),266.9,N deg,3.5,N ms-1,7.2,N degC
2/10/2023,20:00:00,2.97521,V ugm-3,22.33205,V ugm-3,26.89397,V ugm-3,7.73,V ugm-3 (Ref.eq),280,N deg,3.4,N ms-1,7.3,N degC
2/10/2023,21:00:00,2.28621,V ugm-3,21.86529,V ugm-3,25.37077,V ugm-3,5.797,V ugm-3 (Ref.eq),290.2,N deg,3.5,N ms-1,7.4,N degC
2/10/2023,22:00:00,1.97303,V ugm-3,20.9651,V ugm-3,23.99038,V ugm-3,6.763,V ugm-3 (Ref.eq),288.8,N deg,4.1,N ms-1,7.2,N degC
2/10/2023,23:00:00,1.28404,V ugm-3,12.83475,V ugm-3,14.80358,V ugm-3,4.831,V ugm-3 (Ref.eq),283,N deg,4,N ms-1,6.8,N degC
2/10/2023,24:00:00,1.00218,V ugm-3,12.12454,V ugm-3,13.66119,V ugm-3,8.696,V ugm-3 (Ref.eq),274.5,N deg,3.5,N ms-1,6.3,N degC
2/11/2023,1:00:00,1.04454,V ugm-3,11.60322,V ugm-3,13.20484,V ugm-3,6.763,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,2:00:00,0.58495,V ugm-3,8.56233,V ugm-3,9.45923,V ugm-3,9.662,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,3:00:00,0.59539,V ugm-3,8.37173,V ugm-3,9.28465,V ugm-3,6.763,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,4:00:00,0.37604,V ugm-3,7.18443,V ugm-3,7.76102,V ugm-3,11.594,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,5:00:00,0.20891,V ugm-3,7.04391,V ugm-3,7.36424,V ugm-3,7.73,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,6:00:00,0.50138,V ugm-3,13.94383,V ugm-3,14.7126,V ugm-3,9.662,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,7:00:00,9.21288,V ugm-3,29.67829,V ugm-3,43.8045,V ugm-3,13.527,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,8:00:00,17.8617,V ugm-3,41.08078,V ugm-3,68.46834,V ugm-3,7.73,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,9:00:00,12.5972,V ugm-3,38.86837,V ugm-3,58.18381,V ugm-3,10.628,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,10:00:00,30.29178,V ugm-3,48.46301,V ugm-3,94.90976,V ugm-3,12.561,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,11:00:00,9.15021,V ugm-3,31.20279,V ugm-3,45.23291,V ugm-3,9.662,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,12:00:00,4.16773,V ugm-3,23.17761,V ugm-3,29.56804,V ugm-3,9.662,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,13:00:00,6.83132,V ugm-3,28.66383,V ugm-3,39.13837,V ugm-3,16.425,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,14:00:00,3.00829,V ugm-3,19.57506,V ugm-3,24.1877,V ugm-3,12.561,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,15:00:00,7.23869,V ugm-3,27.27738,V ugm-3,38.37655,V ugm-3,8.696,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,16:00:00,7.92809,V ugm-3,33.12429,V ugm-3,45.28052,V ugm-3,14.493,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,17:00:00,15.76217,V ugm-3,43.39536,V ugm-3,67.56369,V ugm-3,12.561,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,18:00:00,16.35756,V ugm-3,46.33914,V ugm-3,71.42039,V ugm-3,19.324,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,19:00:00,13.47462,V ugm-3,49.3788,V ugm-3,70.03959,V ugm-3,14.493,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,20:00:00,17.61101,V ugm-3,54.36845,V ugm-3,81.37162,V ugm-3,20.29,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,21:00:00,12.9419,V ugm-3,53.10005,V ugm-3,72.94402,V ugm-3,21.256,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,22:00:00,53.61645,V ugm-3,70.58127,V ugm-3,152.79201,V ugm-3,30.918,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,23:00:00,26.63587,V ugm-3,53.95755,V ugm-3,94.79866,V ugm-3,24.155,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/11/2023,24:00:00,24.34832,V ugm-3,52.70372,V ugm-3,90.0373,V ugm-3,26.087,V ugm-3 (Ref.eq),No data,,No data,,No data,
2/12/2023,1:00:00,40.71923,V ugm-3,60.63348,V ugm-3,123.06877,V ugm-3,28.986,V ugm-3 (Ref.eq),167.3,N deg,1.7,N ms-1,4.5,N degC
2/12/2023,2:00:00,21.73922,V ugm-3,51.95149,V ugm-3,85.2845,V ugm-3,24.155,V ugm-3 (Ref.eq),170.1,N deg,2.1,N ms-1,3.5,N degC
2/12/2023,3:00:00,19.03227,V ugm-3,43.63963,V ugm-3,72.82204,V ugm-3,21.256,V ugm-3 (Ref.eq),162.5,N deg,2.1,N ms-1,2.9,N degC
2/12/2023,4:00:00,5.61248,V ugm-3,19.58964,V ugm-3,28.19532,V ugm-3,15.459,V ugm-3 (Ref.eq),158.7,N deg,2.5,N ms-1,2.4,N degC
2/12/2023,5:00:00,5.11081,V ugm-3,21.50191,V ugm-3,29.33838,V ugm-3,13.527,V ugm-3 (Ref.eq),137.1,N deg,2.7,N ms-1,2,N degC
2/12/2023,6:00:00,4.82862,V ugm-3,20.93443,V ugm-3,28.3382,V ugm-3,14.493,V ugm-3 (Ref.eq),138.2,N deg,2.6,N ms-1,1.6,N degC
2/12/2023,7:00:00,1.69315,V ugm-3,16.50239,V ugm-3,19.09852,V ugm-3,13.527,V ugm-3 (Ref.eq),148.3,N deg,3.2,N ms-1,1.4,N degC
2/12/2023,8:00:00,2.34115,V ugm-3,23.39906,V ugm-3,26.98876,V ugm-3,13.527,V ugm-3 (Ref.eq),132.5,N deg,2.6,N ms-1,0.5,N degC
2/12/2023,9:00:00,12.19696,V ugm-3,40.68942,V ugm-3,59.39116,V ugm-3,13.527,V ugm-3 (Ref.eq),134.1,N deg,3,N ms-1,0.9,N degC
2/12/2023,10:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,15.459,V ugm-3 (Ref.eq),141.4,N deg,3.8,N ms-1,1.9,N degC
2/12/2023,11:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,15.459,V ugm-3 (Ref.eq),136.9,N deg,3.6,N ms-1,2.1,N degC
2/12/2023,12:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,25.121,V ugm-3 (Ref.eq),145.2,N deg,3.6,N ms-1,3.4,N degC
2/12/2023,13:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,26.087,V ugm-3 (Ref.eq),152.3,N deg,3.5,N ms-1,4,N degC
2/12/2023,14:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,18.358,V ugm-3 (Ref.eq),132.8,N deg,3.3,N ms-1,4.3,N degC
2/12/2023,15:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,18.358,V ugm-3 (Ref.eq),141.3,N deg,3.9,N ms-1,4.7,N degC
2/12/2023,16:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,22.223,V ugm-3 (Ref.eq),139.1,N deg,4,N ms-1,4.8,N degC
2/12/2023,17:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,21.256,V ugm-3 (Ref.eq),131.1,N deg,4.1,N ms-1,4.6,N degC
2/12/2023,18:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,17.392,V ugm-3 (Ref.eq),128,N deg,4.4,N ms-1,4.3,N degC
2/12/2023,19:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,9.662,V ugm-3 (Ref.eq),130.1,N deg,4.6,N ms-1,4.1,N degC
2/12/2023,20:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,14.493,V ugm-3 (Ref.eq),135.2,N deg,4.8,N ms-1,3.9,N degC
2/12/2023,21:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,16.425,V ugm-3 (Ref.eq),138.5,N deg,5.1,N ms-1,3.8,N degC
2/12/2023,22:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,14.493,V ugm-3 (Ref.eq),140.8,N deg,5.3,N ms-1,4,N degC
2/12/2023,23:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,17.392,V ugm-3 (Ref.eq),140.4,N deg,5.2,N ms-1,4,N degC
2/12/2023,24:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,10.628,V ugm-3 (Ref.eq),142.7,N deg,4.8,N ms-1,3.8,N degC
2/13/2023,1:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,7.73,V ugm-3 (Ref.eq),132.3,N deg,3.4,N ms-1,3,N degC
2/13/2023,2:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,12.561,V ugm-3 (Ref.eq),126.4,N deg,3.3,N ms-1,2.4,N degC
2/13/2023,3:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,12.561,V ugm-3 (Ref.eq),139.2,N deg,4.2,N ms-1,2.8,N degC
2/13/2023,4:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,17.392,V ugm-3 (Ref.eq),139.7,N deg,4.4,N ms-1,3.1,N degC
2/13/2023,5:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,15.459,V ugm-3 (Ref.eq),138.4,N deg,4.4,N ms-1,3.1,N degC
2/13/2023,6:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,20.29,V ugm-3 (Ref.eq),133.1,N deg,4.5,N ms-1,3.2,N degC
2/13/2023,7:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,18.358,V ugm-3 (Ref.eq),138.2,N deg,4.6,N ms-1,3.3,N degC
2/13/2023,8:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,19.324,V ugm-3 (Ref.eq),137.9,N deg,4.5,N ms-1,3.1,N degC
2/13/2023,9:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,22.223,V ugm-3 (Ref.eq),144.1,N deg,4.6,N ms-1,3.1,N degC
2/13/2023,10:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),144.3,N deg,4.4,N ms-1,3.1,N degC
2/13/2023,11:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,28.02,V ugm-3 (Ref.eq),141.8,N deg,4.3,N ms-1,3.4,N degC
2/13/2023,12:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,33.817,V ugm-3 (Ref.eq),143.6,N deg,4.6,N ms-1,3.8,N degC
2/13/2023,13:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,30.918,V ugm-3 (Ref.eq),143.9,N deg,4.5,N ms-1,4.1,N degC
2/13/2023,14:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,27.054,V ugm-3 (Ref.eq),142.1,N deg,4.3,N ms-1,4.7,N degC
2/13/2023,15:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,34.783,V ugm-3 (Ref.eq),138.2,N deg,4.3,N ms-1,5.2,N degC
2/13/2023,16:00:00,1.88238,V ugm-3,18.58388,V ugm-3,21.47015,V ugm-3,27.054,V ugm-3 (Ref.eq),129.3,N deg,4.4,N ms-1,5.4,N degC
2/13/2023,17:00:00,4.10986,V ugm-3,33.43079,V ugm-3,39.73249,V ugm-3,27.054,V ugm-3 (Ref.eq),131.4,N deg,4.7,N ms-1,5.6,N degC
2/13/2023,18:00:00,4.51771,V ugm-3,46.2878,V ugm-3,53.21486,V ugm-3,33.817,V ugm-3 (Ref.eq),144.7,N deg,4.9,N ms-1,5.6,N degC
2/13/2023,19:00:00,12.36095,V ugm-3,48.26808,V ugm-3,67.22127,V ugm-3,39.614,V ugm-3 (Ref.eq),150.8,N deg,4.9,N ms-1,5.4,N degC
2/13/2023,20:00:00,7.05892,V ugm-3,45.20214,V ugm-3,56.02567,V ugm-3,37.682,V ugm-3 (Ref.eq),147.7,N deg,4.7,N ms-1,5.2,N degC
2/13/2023,21:00:00,25.09837,V ugm-3,41.79123,V ugm-3,80.27487,V ugm-3,44.445,V ugm-3 (Ref.eq),152.8,N deg,5.1,N ms-1,4.3,N degC
2/13/2023,22:00:00,35.92205,V ugm-3,52.35046,V ugm-3,107.43017,V ugm-3,44.445,V ugm-3 (Ref.eq),145.3,N deg,4.4,N ms-1,3.8,N degC
2/13/2023,23:00:00,23.02776,V ugm-3,46.82413,V ugm-3,82.13286,V ugm-3,43.479,V ugm-3 (Ref.eq),145.2,N deg,3.9,N ms-1,4,N degC
2/13/2023,24:00:00,11.2629,V ugm-3,32.56282,V ugm-3,49.83235,V ugm-3,41.547,V ugm-3 (Ref.eq),155,N deg,4.2,N ms-1,4.3,N degC
2/14/2023,1:00:00,17.57912,V ugm-3,38.99957,V ugm-3,65.95385,V ugm-3,35.749,V ugm-3 (Ref.eq),148.8,N deg,2.7,N ms-1,2.1,N degC
2/14/2023,2:00:00,5.31559,V ugm-3,29.65546,V ugm-3,37.80591,V ugm-3,43.479,V ugm-3 (Ref.eq),146.8,N deg,3.5,N ms-1,1.9,N degC
2/14/2023,3:00:00,11.01834,V ugm-3,33.19034,V ugm-3,50.08489,V ugm-3,44.445,V ugm-3 (Ref.eq),143.2,N deg,3,N ms-1,1.5,N degC
2/14/2023,4:00:00,15.57008,V ugm-3,33.45459,V ugm-3,57.32838,V ugm-3,36.716,V ugm-3 (Ref.eq),156,N deg,3.4,N ms-1,1.6,N degC
2/14/2023,5:00:00,22.31921,V ugm-3,37.78366,V ugm-3,72.00597,V ugm-3,43.479,V ugm-3 (Ref.eq),165.2,N deg,4,N ms-1,2.7,N degC
2/14/2023,6:00:00,45.29763,V ugm-3,42.38975,V ugm-3,111.84514,V ugm-3,50.242,V ugm-3 (Ref.eq),166.6,N deg,3.7,N ms-1,2.9,N degC
2/14/2023,7:00:00,20.31016,V ugm-3,41.8649,V ugm-3,73.00672,V ugm-3,33.817,V ugm-3 (Ref.eq),174.3,N deg,3.8,N ms-1,3.1,N degC
2/14/2023,8:00:00,71.94884,V ugm-3,55.66066,V ugm-3,165.98067,V ugm-3,32.851,V ugm-3 (Ref.eq),173.6,N deg,3.6,N ms-1,3.2,N degC
2/14/2023,9:00:00,76.62614,V ugm-3,62.45167,V ugm-3,179.94344,V ugm-3,39.614,V ugm-3 (Ref.eq),169.2,N deg,3.5,N ms-1,3.3,N degC
2/14/2023,10:00:00,29.60199,V ugm-3,41.24683,V ugm-3,86.63591,V ugm-3,25.121,V ugm-3 (Ref.eq),161.3,N deg,3.1,N ms-1,3.7,N degC
2/14/2023,11:00:00,21.84834,V ugm-3,35.69404,V ugm-3,69.19435,V ugm-3,25.121,V ugm-3 (Ref.eq),158.1,N deg,3.2,N ms-1,4.4,N degC
2/14/2023,12:00:00,20.27877,V ugm-3,31.66731,V ugm-3,62.76099,V ugm-3,30.918,V ugm-3 (Ref.eq),166.9,N deg,3.7,N ms-1,5.1,N degC
2/14/2023,13:00:00,4.08087,V ugm-3,16.52162,V ugm-3,22.77886,V ugm-3,19.324,V ugm-3 (Ref.eq),159.8,N deg,3.7,N ms-1,5.5,N degC
2/14/2023,14:00:00,4.39478,V ugm-3,19.42376,V ugm-3,26.16233,V ugm-3,23.189,V ugm-3 (Ref.eq),154.1,N deg,4,N ms-1,5.7,N degC
2/14/2023,15:00:00,6.05852,V ugm-3,23.4014,V ugm-3,32.691,V ugm-3,30.918,V ugm-3 (Ref.eq),152.9,N deg,4.1,N ms-1,6.3,N degC
2/14/2023,16:00:00,5.96435,V ugm-3,23.30752,V ugm-3,32.45272,V ugm-3,33.817,V ugm-3 (Ref.eq),154.4,N deg,3.6,N ms-1,7.1,N degC
2/14/2023,17:00:00,3.26469,V ugm-3,27.44693,V ugm-3,32.45272,V ugm-3,35.749,V ugm-3 (Ref.eq),155.5,N deg,3,N ms-1,5.7,N degC
2/14/2023,18:00:00,4.74008,V ugm-3,45.24725,V ugm-3,52.51527,V ugm-3,38.648,V ugm-3 (Ref.eq),159.8,N deg,3.7,N ms-1,4.6,N degC
2/14/2023,19:00:00,21.75416,V ugm-3,68.43412,V ugm-3,101.79004,V ugm-3,47.344,V ugm-3 (Ref.eq),154.4,N deg,4,N ms-1,3.8,N degC
2/14/2023,20:00:00,17.10825,V ugm-3,66.74167,V ugm-3,92.97396,V ugm-3,47.344,V ugm-3 (Ref.eq),155.2,N deg,4,N ms-1,3.7,N degC
2/14/2023,21:00:00,26.46286,V ugm-3,70.50686,V ugm-3,111.08267,V ugm-3,45.411,V ugm-3 (Ref.eq),151.4,N deg,4,N ms-1,3.5,N degC
2/14/2023,22:00:00,16.16651,V ugm-3,65.27872,V ugm-3,90.06703,V ugm-3,41.547,V ugm-3 (Ref.eq),151,N deg,4.5,N ms-1,3.5,N degC
2/14/2023,23:00:00,14.75391,V ugm-3,57.15132,V ugm-3,79.77366,V ugm-3,38.648,V ugm-3 (Ref.eq),152.9,N deg,4.5,N ms-1,3.3,N degC
2/14/2023,24:00:00,25.2386,V ugm-3,66.42721,V ugm-3,105.12586,V ugm-3,49.276,V ugm-3 (Ref.eq),162.9,N deg,3.7,N ms-1,3.6,N degC
2/15/2023,1:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,43.479,V ugm-3 (Ref.eq),151.5,N deg,3.9,N ms-1,3.4,N degC
2/15/2023,2:00:00,10.09296,V ugm-3,53.99274,V ugm-3,69.46839,V ugm-3,43.479,V ugm-3 (Ref.eq),150.3,N deg,3.9,N ms-1,3,N degC
2/15/2023,3:00:00,3.20378,V ugm-3,31.60141,V ugm-3,36.51381,V ugm-3,47.344,V ugm-3 (Ref.eq),147,N deg,3.4,N ms-1,2.7,N degC
2/15/2023,4:00:00,3.01532,V ugm-3,19.68733,V ugm-3,24.31076,V ugm-3,45.411,V ugm-3 (Ref.eq),160.8,N deg,3.6,N ms-1,2.6,N degC
2/15/2023,5:00:00,11.15041,V ugm-3,31.09545,V ugm-3,48.1925,V ugm-3,52.175,V ugm-3 (Ref.eq),190.5,N deg,4.6,N ms-1,3.8,N degC
2/15/2023,6:00:00,3.86338,V ugm-3,39.88533,V ugm-3,45.8091,V ugm-3,45.411,V ugm-3 (Ref.eq),192.3,N deg,4.4,N ms-1,4.7,N degC
2/15/2023,7:00:00,14.3856,V ugm-3,43.67677,V ugm-3,65.73439,V ugm-3,52.175,V ugm-3 (Ref.eq),199.2,N deg,5.6,N ms-1,5.3,N degC
2/15/2023,8:00:00,100.29089,V ugm-3,68.02271,V ugm-3,221.79992,V ugm-3,53.141,V ugm-3 (Ref.eq),203,N deg,5.9,N ms-1,5.7,N degC
2/15/2023,9:00:00,87.63282,V ugm-3,68.6979,V ugm-3,203.06634,V ugm-3,46.378,V ugm-3 (Ref.eq),204.6,N deg,6.5,N ms-1,6.2,N degC
2/15/2023,10:00:00,87.41295,V ugm-3,67.4143,V ugm-3,201.44562,V ugm-3,48.31,V ugm-3 (Ref.eq),205,N deg,6.5,N ms-1,6.3,N degC
2/15/2023,11:00:00,36.15246,V ugm-3,51.34366,V ugm-3,106.77667,V ugm-3,No data,V ugm-3 (Ref.eq),203.5,N deg,6.5,N ms-1,6.8,N degC
2/15/2023,12:00:00,26.69817,V ugm-3,44.15103,V ugm-3,85.08766,V ugm-3,35.749,V ugm-3 (Ref.eq),207.5,N deg,6.5,N ms-1,8,N degC
2/15/2023,13:00:00,9.20302,V ugm-3,27.26486,V ugm-3,41.37596,V ugm-3,38.648,V ugm-3 (Ref.eq),209.6,N deg,6.5,N ms-1,8.9,N degC
2/15/2023,14:00:00,29.06436,V ugm-3,53.75878,V ugm-3,98.32351,V ugm-3,39.614,V ugm-3 (Ref.eq),217.6,N deg,6.1,N ms-1,8.9,N degC
2/15/2023,15:00:00,21.42136,V ugm-3,45.7115,V ugm-3,78.55712,V ugm-3,28.986,V ugm-3 (Ref.eq),211.2,N deg,4.3,N ms-1,8.7,N degC
2/15/2023,16:00:00,4.02043,V ugm-3,29.44354,V ugm-3,35.60811,V ugm-3,9.662,V ugm-3 (Ref.eq),217.7,N deg,4.4,N ms-1,8.9,N degC
2/15/2023,17:00:00,4.52298,V ugm-3,36.20454,V ugm-3,43.13968,V ugm-3,9.662,V ugm-3 (Ref.eq),271.5,N deg,4.8,N ms-1,8.4,N degC
2/15/2023,18:00:00,4.81614,V ugm-3,35.58025,V ugm-3,42.9649,V ugm-3,8.696,V ugm-3 (Ref.eq),271.2,N deg,4,N ms-1,6.6,N degC
2/15/2023,19:00:00,4.93131,V ugm-3,39.63024,V ugm-3,47.19147,V ugm-3,9.662,V ugm-3 (Ref.eq),261.1,N deg,3.7,N ms-1,6.3,N degC
2/15/2023,20:00:00,38.8851,V ugm-3,64.36188,V ugm-3,123.98487,V ugm-3,12.561,V ugm-3 (Ref.eq),253.2,N deg,4.1,N ms-1,6.5,N degC
2/15/2023,21:00:00,40.01585,V ugm-3,68.53895,V ugm-3,129.89572,V ugm-3,10.628,V ugm-3 (Ref.eq),250.5,N deg,3.7,N ms-1,6.3,N degC
2/15/2023,22:00:00,27.59858,V ugm-3,58.29435,V ugm-3,100.61159,V ugm-3,14.493,V ugm-3 (Ref.eq),240.6,N deg,4.3,N ms-1,5.9,N degC
2/15/2023,23:00:00,26.76099,V ugm-3,57.21112,V ugm-3,98.24407,V ugm-3,15.459,V ugm-3 (Ref.eq),229.6,N deg,4.1,N ms-1,5.4,N degC
2/15/2023,24:00:00,8.10368,V ugm-3,38.19811,V ugm-3,50.62358,V ugm-3,8.696,V ugm-3 (Ref.eq),217.3,N deg,3.9,N ms-1,5.1,N degC
2/16/2023,1:00:00,7.83603,V ugm-3,37.70114,V ugm-3,49.71622,V ugm-3,11.594,V ugm-3 (Ref.eq),208.5,N deg,4.7,N ms-1,6,N degC
2/16/2023,2:00:00,0.33523,V ugm-3,16.52428,V ugm-3,17.03829,V ugm-3,6.763,V ugm-3 (Ref.eq),210.1,N deg,6.1,N ms-1,6.8,N degC
2/16/2023,3:00:00,0.40856,V ugm-3,15.63304,V ugm-3,16.25949,V ugm-3,7.73,V ugm-3 (Ref.eq),209,N deg,7.1,N ms-1,7,N degC
2/16/2023,4:00:00,0.5657,V ugm-3,12.05437,V ugm-3,12.92177,V ugm-3,5.797,V ugm-3 (Ref.eq),215.4,N deg,7.8,N ms-1,7.6,N degC
2/16/2023,5:00:00,0.65999,V ugm-3,10.76544,V ugm-3,11.77741,V ugm-3,7.73,V ugm-3 (Ref.eq),213.2,N deg,7.8,N ms-1,7.9,N degC
2/16/2023,6:00:00,0.97427,V ugm-3,11.66632,V ugm-3,13.16018,V ugm-3,7.73,V ugm-3 (Ref.eq),216.4,N deg,7.9,N ms-1,8.4,N degC
2/16/2023,7:00:00,16.8768,V ugm-3,38.8268,V ugm-3,64.7042,V ugm-3,7.73,V ugm-3 (Ref.eq),216,N deg,7.7,N ms-1,9,N degC
2/16/2023,8:00:00,45.72764,V ugm-3,57.57711,V ugm-3,127.69185,V ugm-3,8.696,V ugm-3 (Ref.eq),230.8,N deg,7,N ms-1,9.6,N degC
2/16/2023,9:00:00,43.99911,V ugm-3,58.8924,V ugm-3,126.35676,V ugm-3,5.797,V ugm-3 (Ref.eq),230.5,N deg,5.6,N ms-1,9.7,N degC
2/16/2023,10:00:00,21.7167,V ugm-3,41.08512,V ugm-3,74.3836,V ugm-3,4.831,V ugm-3 (Ref.eq),264.6,N deg,8,N ms-1,9.6,N degC
2/16/2023,11:00:00,4.36848,V ugm-3,22.33997,V ugm-3,29.03821,V ugm-3,3.865,V ugm-3 (Ref.eq),262.8,N deg,7.3,N ms-1,9.6,N degC
2/16/2023,12:00:00,3.39422,V ugm-3,16.87228,V ugm-3,22.07667,V ugm-3,1.932,V ugm-3 (Ref.eq),270,N deg,7.3,N ms-1,9.5,N degC
